id,text_preview,models,title,priority,has_specs,has_prices,size_chars,tags
bmw_852164_ch021_1340,Przejdź do aplikacji My BMW Oryginalne kompletne koła zimowe i letnie BMW. Kompletne koła zimowe Kompletne koła zimowe Kompletne koła letnie Kompletne koła letnie 20-calowa obręcz koła ze stopów lekki...,"M5, X3",Oryginalne akcesoria BMW.,2,False,False,460,
bmw_852164_ch022_0173,Wyszukaj akcesoria 18-calowa obręcz koła BMW ze stopów lekkich Y Spoke 921 w kolorze Refined Silver. Wyszukaj akcesoria Serwis i przechowywanie kół/opon. Znajdź autoryzowany serwis BMW 22-calowe kompl...,"M5, X3",Oryginalne akcesoria BMW.,2,False,False,489,serwis
bmw_852164_ch023_6759,Wyszukaj akcesoria Serwis i przechowywanie kół/opon. Znajdź autoryzowany serwis BMW M Performance Parts. BMW M Performance Parts. Made to express. Pokaż swój charakter z BMW M Performance Parts. Więce...,"M5, X3",Oryginalne akcesoria BMW.,2,False,False,411,"cena, serwis"
bmw_852164_ch024_5674,"Od przedniego splittera po tylny spojler. Od obręczy ze stopów lekkich po dywaniki podłogowe. Wyszukaj akcesoria BMW M 5 Limuzyna¹, ²: Zużycie energii w cyklu mieszanym WLTP w l/100 km: 5–4,4; emisja ...","M5, X3",Oryginalne akcesoria BMW.,5,True,False,470,"cena, silnik, zasięg"
bmw_852164_ch025_8772,"BMW M Performance Parts przenoszą dynamikę jazdy i design pojazdu na wyższy poziom. Na przykład dzięki akcesoriom wykonanym z ultralekkiego karbonu, które nie tylko świetnie wyglądają, ale mogą równie...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,495,"cena, silnik"
bmw_852164_ch026_0839,"Najlepszy samochód sportowy zapewniający czystą przyjemność z jazdy. Taki, który łączy w sobie sportową dynamikę, atletyczny design i nieograniczoną przydatność do codziennego użytku, także poza torem...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,484,"cena, silnik"
bmw_852164_ch027_9285,"BMW M 2 z BMW M Performance Parts. Pełen adrenaliny design dla wyjątkowego sportowca. Z aerodynamicznymi elementami wykonanymi z charakterystycznego karbonu, bardzo dużymi obręczami ze stopów lekkich,...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,492,"cena, coupe"
bmw_852164_ch028_0546,BMW serii 2 z BMW M Performance Parts. Dzięki swojemu dynamicznemu charakterowi i zwinności BMW serii 2 Coupé po prostu daje radość z jazdy. Ekskluzywne BMW M Performance Parts podkreślają jego sporto...,"M5, X3",Oryginalne akcesoria BMW.,2,False,False,490,"cena, coupe"
bmw_852164_ch029_4247,"Nowe BMW serii 1 nie stoi w miejscu. Każda jazda sprawi, że Twoje serce zabije szybciej. BMW M Performance Parts przenoszą te wrażenia z jazdy na nowy poziom. Z kołami, które pokazują swój format, bły...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,368,cena
bmw_852164_ch030_6710,"Wyszukaj akcesoria BMW M 5 Limuzyna¹, ²: Zużycie energii w cyklu mieszanym WLTP w l/100 km: 5–4,4; emisja CO₂, cykl mieszany WLTP w g/km: 114–101; zużycie energii w cyklu mieszanym WLTP w k Wh/100 km:...","M5, X3",Oryginalne akcesoria BMW.,4,True,False,454,"silnik, zasięg, elektryczny"
bmw_852164_ch031_3249,"Emisja CO₂, cykl mieszany WLTP w g/km: 183–166 BMW M 135 x Drive: Zużycie energii w cyklu mieszanym WLTP w l/100 km: 8,3–7,6; emisja CO₂, cykl mieszany WLTP w g/km: 188–173 Cały wybór BMW M Performanc...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,207,silnik
bmw_852164_ch032_2641,"Dla entuzjastów BMW, którzy chcą przenieść swoje BMW na wyższy poziom. Dzięki BMW M Performance Parts możesz dostosować swoje BMW do swoich życzeń. Jeszcze bardziej sportowy wygląd. Jeszcze więcej ind...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,429,
bmw_852164_ch033_2109,"BMW M Performance Parts są precyzyjnie dopasowane do Twojego BMW i starannie wykończone. Oznacza to lepsze prowadzenie, zwinność i po prostu większą dynamikę jazdy już od pierwszego metra. Wyszukaj ak...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,480,cena
bmw_852164_ch034_0287,"W ten sposób stworzysz swoje własne, spersonalizowane BMW. Wyszukaj akcesoria BMW M Performance Parts z zakresu aerodynamiki. O krok przed oporem powietrza. Dzięki BMW M Performance Parts, które zopty...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,478,"cena, silnik, coupe"
bmw_852164_ch035_2522,"Wyrazisty i ekskluzywny akcent w postaci przedniego splittera M Performance, wykonanego w 100% z karbonu, który nawiązuje do sportów motorowych. Indywidualny, sportowy wygląd dla najbardziej wymagając...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,447,cena
bmw_852164_ch036_6246,Wyszukaj akcesoria Karbonowe osłony lusterek zewnętrznych M Performance. Charakterystyczne lusterka zewnętrzne M Performance z karbonu podkreślają nowoczesny charakter pojazdu i stanowią indywidualny ...,"M5, X3",Oryginalne akcesoria BMW.,2,False,False,426,cena
bmw_852164_ch037_3397,Wyszukaj akcesoria Osłona anteny M Performance. Osłona anteny BMW wykonana z tworzywa sztucznego wzmocnionego włóknem aramidowym jest wizualnym i funkcjonalnym akcentem na dachu Twojego samochodu. Ze ...,"M5, X3",Oryginalne akcesoria BMW.,2,False,False,391,"cena, silnik"
bmw_852164_ch038_3920,Wyszukaj akcesoria Najczęściej zadawane pytania. Czy mogę zamówić wyposażenie dodatkowe bezpośrednio w BMW? Czy mogę zamówić wyposażenie dodatkowe bezpośrednio w BMW? Oryginalne wyposażenie dodatkowe ...,"M5, X3",Oryginalne akcesoria BMW.,2,False,False,457,cena
bmw_852164_ch039_5714,"Zwiększ komfort, bezpieczeństwo i styl oraz odkryj różnorodność i jakość oferowaną przez BMW. Dlaczego warto kupować Oryginalne Akcesoria BMW? Dlaczego warto kupować Oryginalne Akcesoria BMW? Oryginal...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,474,cena
bmw_905461_ch000_0407,BMW Konfigurator Warianty napędu Elektryczne Hybryda plug-in Oferty specjalne (12) Oferty specjalne (12) SUVX 7 Model Diesel Od 535 000 złIlustracje przedstawiają wizualizacje modeli wyposażonych w do...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,367,cena
bmw_905461_ch001_7761,Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wiążących informacji o cenach udziela partner BMW. Dostępne w BMW Leasing 103%. ...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,348,"cena, finansowanie, suv"
bmw_905461_ch003_1077,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,398,cena
bmw_905461_ch004_7384,"Podane ceny stanowią niewiążącą rekomendację producenta, obejmują podatek VAT w wysokości 23% i nie uwzględniają kosztów transportu. Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. ...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,303,cena
bmw_905461_ch005_0556,"Od 535 000 zł Ilustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekomendację producenta, obejmują podatek VAT w wysokości...","X1, X3, X5",BMW Polska | Konfigurator,5,True,True,363,cena
bmw_905461_ch006_9764,Wiążących informacji o cenach udziela partner BMW. Dostępne w BMW Leasing 103%. Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 7 w ramach usługi BMW Leasing 103% oferowanej przez BMW Financial...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,288,"cena, finansowanie, suv"
bmw_905461_ch007_1967,"Koszt leasingu odpowiada całkowitej sumie opłat 103% ceny pojazdu przy następujących parametrach: opłata wstępna 25%, okres leasingu 24 miesiące oraz kwota wykupu 19%. Kalkulacja nie stanowi oferty w ...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,265,"cena, silnik, finansowanie"
bmw_905461_ch008_1077,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,317,"cena, finansowanie"
bmw_905461_ch009_5161,Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 7 w ramach usługi BMW Leasing 103% oferowanej przez BMW Financial Services Polska sp. z o. o. z siedzibą w Warszawie i jest kierowana do przedsię...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,376,"cena, silnik, finansowanie"
bmw_905461_ch011_6701,Skonfiguruj Informacje o pojeździe Dostępne pojazdy Porównaj pojazd SUVX 5 Modele Diesel Od 410 000 złIlustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. P...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,398,cena
bmw_905461_ch012_7387,Zastrzega się możliwość wystąpienia zmian i pomyłek. Wiążących informacji o cenach udziela partner BMW. Dostępne w BMW Leasing 100%Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 5 x Drive 30 d...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,352,"cena, finansowanie, suv"
bmw_905461_ch013_7828,"Koszt leasingu odpowiada całkowitej sumie opłat 100% ceny pojazdu przy następujących parametrach: opłata wstępna 25%, okres leasingu 24 miesiące oraz kwota wykupu 19%. Kalkulacja nie stanowi oferty w ...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,265,"cena, silnik, finansowanie"
bmw_905461_ch014_1077,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,398,cena
bmw_905461_ch016_8881,"Od 410 000 zł Ilustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekomendację producenta, obejmują podatek VAT w wysokości...","X1, X3, X5",BMW Polska | Konfigurator,5,True,True,363,cena
bmw_905461_ch017_8648,Wiążących informacji o cenach udziela partner BMW. Dostępne w BMW Leasing 100%Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 5 x Drive 30 d w ramach usługi BMW Leasing 100% oferowanej przez BM...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,299,"cena, finansowanie, suv"
bmw_905461_ch019_1077,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,288,cena
bmw_905461_ch020_1450,Dostępne w BMW Leasing 100% Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 5 x Drive 30 d w ramach usługi BMW Leasing 100% oferowanej przez BMW Financial Services Polska sp. z o. o. z siedzibą...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,249,"finansowanie, suv"
bmw_905461_ch023_5918,Skonfiguruj Informacje o pojeździe Dostępne pojazdy Porównaj pojazd SUVX 3 Modele Benzyna Od 263 500 złIlustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. ...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,399,cena
bmw_905461_ch024_7387,Zastrzega się możliwość wystąpienia zmian i pomyłek. Wiążących informacji o cenach udziela partner BMW. JUŻ ZA 2500 PLN NETTO/MIES. Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 3 20 x Drive ...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,381,"cena, finansowanie, suv"
bmw_905461_ch025_3326,"Opłata wstępna wynosi 0%, przy okresie leasingu 36 miesięcy oraz z rocznym limitem przebiegu 15 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilneg...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,238,"cena, silnik, finansowanie"
bmw_905461_ch026_1077,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,313,cena
bmw_905461_ch027_7845,"Od 263 500 złIlustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekomendację producenta, obejmują podatek VAT w wysokości ...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,362,cena
bmw_905461_ch028_0682,Wiążących informacji o cenach udziela partner BMW. Od 263 500 zł Ilustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekome...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,361,cena
bmw_905461_ch031_1077,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,316,cena
bmw_905461_ch032_0491,Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 3 20 x Drive o wartości 237 150 zł brutto w ramach usługi BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o. o. z siedzibą...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,390,"cena, silnik, finansowanie"
bmw_905461_ch034_7310,Przy 0% opłaty wstępnej. Przy 0% opłaty wstępnej. Skonfiguruj Informacje o pojeździe Dostępne pojazdy Porównaj pojazd SUVi X 2 Modele Elektryczny Od 232 500 złIlustracje przedstawiają wizualizacje mod...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,388,"cena, zasięg, elektryczny"
bmw_905461_ch035_7761,Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wiążących informacji o cenach udziela partner BMW. JUŻ ZA 890 PLN NETTO/MIES. Pr...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,389,"cena, finansowanie"
bmw_905461_ch036_2391,"Z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Opłata wstępna wynosi 17,83%, przy okresie leasingu 24 miesiące oraz z rocznym limitem przebiegu 10 000 km. Gwarantowana wartość wykupu poja...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,302,"cena, silnik, finansowanie"
bmw_905461_ch037_1077,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,321,cena
bmw_905461_ch038_9191,"Elektryczny Od 232 500 złIlustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekomendację producenta, obejmują podatek VAT ...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,374,"cena, zasięg, elektryczny"
bmw_905461_ch039_6416,Wiążących informacji o cenach udziela partner BMW. Od 232 500 zł Ilustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekome...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,361,cena
bmw_905461_ch040_7387,Zastrzega się możliwość wystąpienia zmian i pomyłek. Wiążących informacji o cenach udziela partner BMW. JUŻ ZA 890 PLN NETTO/MIES. Prezentowana kalkulacja dotyczy leasingu pojazdu BMW i X 2 e Drive 20...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,382,"cena, finansowanie"
bmw_905461_ch041_9655,"Opłata wstępna wynosi 17,83%, przy okresie leasingu 24 miesiące oraz z rocznym limitem przebiegu 10 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywi...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,242,"cena, silnik, finansowanie"
bmw_905461_ch042_1077,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,315,cena
bmw_905461_ch043_3175,Prezentowana kalkulacja dotyczy leasingu pojazdu BMW i X 2 e Drive 20 o wartości 206 925 zł brutto w ramach usługi BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o. o. z siedzi...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,396,"cena, silnik, finansowanie"
bmw_905461_ch045_6636,Dostępne w programie Nasz Eauto. Dostępne w programie Nasz Eauto. Skonfiguruj Informacje o pojeździe Dostępne pojazdy Porównaj pojazd SUVi X 1 Modele Elektryczny Od 223 500 złIlustracje przedstawiają ...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,271,"cena, zasięg, elektryczny"
bmw_905461_ch046_7384,"Podane ceny stanowią niewiążącą rekomendację producenta, obejmują podatek VAT w wysokości 23% i nie uwzględniają kosztów transportu. Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. ...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,330,cena
bmw_905461_ch047_6038,Prezentowana kalkulacja dotyczy leasingu pojazdu BMW i X 1 e Drive 20 o wartości 198 915 zł brutto w ramach usługi BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o. o. z siedzi...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,396,"cena, silnik, finansowanie"
bmw_905461_ch049_4992,Dostępne w programie Nasz Eauto. Elektryczny Od 223 500 złIlustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekomendację ...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,354,"cena, zasięg, elektryczny"
bmw_905461_ch050_7387,Zastrzega się możliwość wystąpienia zmian i pomyłek. Wiążących informacji o cenach udziela partner BMW. Od 223 500 zł Ilustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostęp...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,347,cena
bmw_905461_ch051_7761,Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wiążących informacji o cenach udziela partner BMW. JUŻ ZA 850 PLN NETTO/MIES. Pr...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,389,"cena, finansowanie"
bmw_905461_ch053_1077,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,315,cena
bmw_905461_ch056_6636,Dostępne w programie Nasz Eauto. Dostępne w programie Nasz Eauto. Skonfiguruj Informacje o pojeździe Dostępne pojazdy Porównaj pojazd Sedan Seria 7 Model Diesel Od 570 500 złIlustracje przedstawiają w...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,270,"cena, sedan"
bmw_905461_ch058_3461,Dostępne w BMW Leasing 100%Prezentowana kalkulacja dotyczy leasingu pojazdu BMW serii 7 w ramach usługi BMW Leasing 100% oferowanej przez BMW Financial Services Polska sp. z o. o. z siedzibą w Warszaw...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,239,finansowanie
bmw_905461_ch059_7828,"Koszt leasingu odpowiada całkowitej sumie opłat 100% ceny pojazdu przy następujących parametrach: opłata wstępna 25%, okres leasingu 24 miesiące oraz kwota wykupu 19%. Kalkulacja nie stanowi oferty w ...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,308,"cena, silnik, finansowanie"
bmw_154291_ch000_1157,"Zarejestruj się teraz, aby skorzystać ze spersonalizowanych usług, zaawansowanych funkcji i wygodnych rozwiązań. Zrób pierwszy krok do jeszcze bardziej wyjątkowego BMW. BMW Connected Drive. Oferta ser...",,BMW Connected Drive | BMW. pl,1,False,False,488,"cena, serwis"
bmw_231119_ch000_7101,Pojazdy elektryczne BMW. Dynamiczne. Komfortowe. W 100% elektryczne. Teraz dostępne w BMW Leasing 0% oraz z dopłatądo 40 000 PLNw programie Nasz Eauto,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,2,False,False,150,finansowanie
bmw_231119_ch001_4263,Przejdź do modeli Dostępne nowe pojazdy Dostępne nowe pojazdy Zalety pojazdów elektrycznych Akumulator i technologia w pojeździe elektrycznym Zasięg samochodów elektrycznych Przegląd ładowania Koszty ...,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,2,False,False,445,"cena, silnik, zasięg"
bmw_231119_ch002_4796,"Od kompaktowych małych samochodów po eleganckie limuzyny, przestronne kombi i w pełni elektryczne SUV-y – oferowany przez nas zasięg elektryczny przybliża do celów w codziennej jeździe i w podróżach. ...","X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,2,False,False,426,"cena, silnik, zasięg"
bmw_231119_ch003_4409,LUB W LEASINGU 0%¹⁰Zasięg elektryczny (WLTP)²506–613 km Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴154 - 209 km Skonfiguruj Por...,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,448,"cena, silnik, zasięg"
bmw_231119_ch004_4436,LUB W LEASINGU 0%¹⁰ JUŻ OD 1100 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁰ JUŻ OD 1100 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁰ Zasięg elektryczny (WLTP)²506–613 km Zasięg elektryczny (WLTP)² Min. czas ładowania ...,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,248,"cena, silnik, zasięg"
bmw_231119_ch005_7441,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴154 - 209 km Zasięg po 10 minu...,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,421,"cena, silnik, zasięg"
bmw_231119_ch006_0453,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴141 - 185 km Skonfiguruj Porównaj teraz Kontynuuj do „Porównaj” BMW i 4 M 60 x Drive Gran...,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,478,"cena, silnik, zasięg"
bmw_231119_ch007_7441,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴141 - 185 km Zasięg po 10 minu...,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,441,"cena, silnik, zasięg"
bmw_231119_ch008_8213,LUB W LEASINGU 0%¹²Zasięg elektryczny (WLTP)²513–626 km Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴157 - 211 km Skonfiguruj Por...,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,442,"cena, silnik, zasięg"
bmw_231119_ch009_5393,LUB W LEASINGU 0%¹² JUŻ OD 1580 PLN NETTO/MIES. LUB W LEASINGU 0%¹² JUŻ OD 1580 PLN NETTO/MIES. LUB W LEASINGU 0%¹² Zasięg elektryczny (WLTP)²513–626 km Zasięg elektryczny (WLTP)² Min. czas ładowania ...,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,248,"cena, silnik, zasięg"
bmw_231119_ch010_7441,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴157 - 211 km Zasięg po 10 minu...,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,420,"cena, silnik, zasięg"
bmw_231119_ch011_0453,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴145 - 174 km Skonfiguruj Porównaj teraz Kontynuuj do „Porównaj” BMW i 5 M 60 x Drive Limu...,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,472,"cena, silnik, zasięg"
bmw_231119_ch012_7441,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴145 - 174 km Zasięg po 10 minu...,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,440,"cena, silnik, zasięg"
bmw_231119_ch013_3753,LUB W LEASINGU 0%¹⁴Zasięg elektryczny (WLTP)²495–602 km Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴149 - 204 km Skonfiguruj Por...,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,439,"cena, silnik, zasięg"
bmw_231119_ch014_5291,LUB W LEASINGU 0%¹⁴ JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁴ JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁴ Zasięg elektryczny (WLTP)²495–602 km Zasięg elektryczny (WLTP)² Min. czas ładowania ...,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,248,"cena, silnik, zasięg"
bmw_231119_ch015_7441,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴149 - 204 km Zasięg po 10 minu...,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,419,"cena, silnik, zasięg"
bmw_231119_ch016_0453,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴143 - 171 km Skonfiguruj Porównaj teraz Kontynuuj do „Porównaj” BMW i 5 M 60 x Drive Tour...,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,469,"cena, silnik, zasięg"
bmw_231119_ch017_7441,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴143 - 171 km Zasięg po 10 minu...,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,441,"cena, silnik, zasięg"
bmw_231119_ch018_5336,LUB W LEASINGU 0%¹⁶Zasięg elektryczny (WLTP)²589–624 km Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:34 h Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴151 - 186 km Skonfiguruj Por...,"X5, i4",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,442,"cena, silnik, zasięg"
