id,text_preview,models,title,priority,has_specs,has_prices,size_chars,tags
bmw_309434_ch001_3870,odbiegać od rzeczywistego wyglądu ekranów w samochodzie. Pokazywane w pojeździe zasięg i moc ładowania służą w celach ilustracyjnych i porównawczych według WLTP. Rzeczywiste wartości i wydajność ładow...,,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,256,"cena, silnik, zasięg"
bmw_309434_ch002_9715,", stan i wiek akumulatora, temperatura akumulatora, indywidualny styl jazdy, korzystanie z odbiorników energii",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,110,cena
bmw_309434_ch003_3878,", temperatura otoczenia oraz dostępna moc ładowania na stacji ładowania. Co otrzymasz BMW Operating System Najczęściej zadawane pytania Pozostałe usługi cyfrowe BMW Panoramic iDrive z innowacyjnym sys...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,366,"cena, silnik"
bmw_309434_ch004_5422,", który prezentuje informacje na całej szerokości szyby przedniej. Zapewnia to tak osobiste wrażenia z jazdy jak nigdy dotąd. Informacja – przemyślana na nowo",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,158,
bmw_309434_ch005_5137,", bezpośrednio w zasięgu wzroku. Witamy w nowo zaprojektowanej przestrzeni kierowcy. System BMW Panoramic iDrive przekazuje właściwe informacje we właściwym czasie i miejscu. Istotne informacje oraz o...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,365,zasięg
bmw_309434_ch006_3762,", opcjonalny wyświetlacz BMW Head‑Up 3D pokazuje szczegółową, trójwymiarową animację w jednym",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,93,
bmw_309434_ch007_7754,", przejrzyście uporządkowanym widoku. Łączy w sobie nadchodzące manewry nawigacyjne z działaniem systemów wspomagających kierowcę. Dzięki integracji danych w czasie rzeczywistym i wskazówek nawigacyjn...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,399,"cena, serwis"
bmw_309434_ch008_4941,ważnych szczegółów. BMW Panoramic Vision wyświetla istotne informacje na całej szerokości przedniej szyby. W części środkowej i po stronie pasażera znajduje się miejsce na dowolnie konfigurowalne widż...,,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,398,cena
bmw_309434_ch009_3813,wrażenia z jazdy swoim BMW. BMW Intelligent Personal Assistant wspiera Cię za pomocą spersonalizowanych,,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,103,silnik
bmw_309434_ch010_0948,", uwzględniających kontekst sugestii. Dzięki funkcji My Modes możesz dostosować nastrój i dynamikę jazdy do swoich preferencji. Niezależnie od tego, czy wolisz jazdę relaksującą, czy dynamiczną. Świat...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,248,cena
bmw_309434_ch011_5437,", czy dynamiczną. Światło, dźwięk i inne elementy tworzą harmonijną grę, która na nowo definiuje Twój czas spędzony za kierownicą. BMW Intelligent Personal Assistant z ulepszonym rozpoznawaniem głosu ...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,286,
bmw_309434_ch012_4822,", komunikacja, system rozrywki i obsługa pojazdu. Uzupełnieniem są proaktywne sugestie i automatyzacja. Poznaj nową generację wrażeń z jazdy. Dowiedz się więcej Odpowiednia atmosfera na każdą okazję. ...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,362,cena
bmw_309434_ch013_3917,", ale także wykreować harmonijne połączenie światła, dźwięku i innych elementów. Dla relaksujących lub dynamicznych chwil jazdy dostosowanych do Twoich upodobań – maksymalnie zindywidualizowanych w tr...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,252,cena
bmw_309434_ch014_6390,", dynamicznych w trybie Sport Mode, efektywnych w trybie Efficient Mode lub wyjątkowo spokojnych w trybie Silent Mode. Nasza najnowsza generacja systemów operacyjnych BMW. BMW Operating System 8.5. Ob...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,253,"cena, silnik"
bmw_309434_ch015_5215,", głosu lub kontrolera BMW. Ekran startowy jest przejrzysty i intuicyjnie zoptymalizowany pod kątem wyświetlacza BMW Curved Display. Symbole w dolnej części ekranu prowadzą bezpośrednio do różnych opc...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,207,cena
bmw_309434_ch016_9346,", ustawień lub z powrotem do ekranu startowego. Dzięki AirConsole Games i strumieniowaniu filmów podczas przerw w jeździe dostępne są również nowe treści cyfrowe.¹ BMW Operating System 9. Możesz nim s...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,297,"cena, silnik"
bmw_309434_ch017_6479,", aplikacji takich jak nawigacja oraz z asystenta BMW Intelligent Personal Assistant. Dzięki opcjonalnemu pakietowi BMW Digital Premium rozszerzysz swoje cyfrowe doznania. Zyskasz dodatkowe funkcje BM...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,206,cena
bmw_309434_ch018_3072,", bogaty wybór ofert rozrywkowych oraz rozszerzone opcje personalizacji. A wszystko to z pakietem transferu danych w cenie.¹ Najczęściej zadawane pytania. Czym jest BMW iDrive i jakie funkcje oferuje?...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,400,
bmw_309434_ch019_5485,", przetwarzanie i przygotowywanie danych, podłączanie urządzeń końcowych, głęboką integrację aplikacji dostawców zewnętrznych lub smartfonów, a także płynną integrację usług opartych na chmurze",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,193,cena
bmw_309434_ch020_5614,", takich jak BMW Maps. BMW iDrive obejmuje ponadto BMW ConnectedDrive Upgrades i BMW Software Updates. Gdzie znajdę instrukcję BMW iDrive? Gdzie znajdę instrukcję BMW iDrive? Instrukcję obsługi dla ok...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,395,cena
bmw_309434_ch021_3399,również dostępna w aplikacji My BMW jako BMW Driver’s Guide dla systemów iOS i Android. Jaki system operacyjny ma moje BMW? Jaki system operacyjny ma moje BMW? System operacyjny BMW w Twoim pojeździe ...,,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,249,cena
bmw_309434_ch022_2690,", dostępność i pakiety wyposażenia. Aby uzyskać bardziej szczegółowe informacje, skontaktuj się z partnerem BMW lub zajrzyj do instrukcji obsługi",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,145,
bmw_309434_ch023_5438,", skontaktuj się z partnerem BMW lub zajrzyj do instrukcji obsługi, w której podano zainstalowany system operacyjny. Czym jest kontroler BMW iDrive? Czym jest kontroler BMW iDrive? Kontroler BMW iDriv...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,390,cena
bmw_309434_ch024_1455,", który może być używany do sterowania różnymi funkcjami pojazdu, takimi jak nawigacja, multimedia, ustawienia pojazdu lub usługi komunikacyjne. Składa się on z elementu sterującego, który obsługuje s...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,232,
bmw_309434_ch025_3737,", który obsługuje się intuicyjnie poprzez obracanie, naciskanie lub przechylanie. Powierzchnia kontrolera BMW iDrive służy jako panel dotykowy. Jakie są zalety BMW Operating System 8.5. i BMW Operatin...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,373,
bmw_309434_ch026_3571,", widżetami na żywo i zoptymalizowaną obsługą dotykową. W przypadku BMW Operating System 9 można dodatkowo wykupić opcjonalny pakiet BMW Digital Premium. Oba systemy zapewniają również dostęp do dodat...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,229,cena
bmw_309434_ch027_9323,", takich jak gry i streaming wideo. Czy możliwa jest aktualizacja BMW Operating System? Czy możliwa jest aktualizacja BMW Operating System? Nie. Systemy operacyjne BMW opierają się na oddzielnie oprac...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,206,cena
bmw_309434_ch028_2635,", specyficznym dla danego systemu sprzęcie i infrastrukturze. Przejście z BMW Operating System 8 lub BMW Operating System 8.5 na BMW Operating System 9 lub BMW Operating System X ani aktualizacje nie ...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,392,cena
bmw_309434_ch029_6998,Assistant Plus do swojego BMW w późniejszym terminie? Zamów wygodnie zdalnie za pośrednictwem sklepu BMW ConnectedDrive Store i korzystaj od razu po zakupie. Do Sklepu BMW ConnectedDrive Powrót do str...,,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,304,cena
bmw_309434_ch030_6696,", aby powrócić do przeglądu. Do strony startowej BMW ConnectedDrive BMW Digital Key. Zostaw kluczyk pojazdu w domu. Jego funkcję przejmie Twój smartfon jako BMW Digital Key. Aby wsiąść do samochodu",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,197,"cena, silnik, serwis"
bmw_309434_ch031_6518,", wystarczy przytrzymać go przy drzwiach. Więcej o BMW Digital Key Obowiązkowe informacje prawne. Na skutek regularnych aktualizacji oprogramowania wygląd pokazanych ekranów może odbiegać od rzeczywis...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,400,"cena, silnik, zasięg"
bmw_309434_ch032_1353,według WLTP. Rzeczywiste wartości i wydajność ładowania zależą od takich czynników jak: wyposażenie pojazdu,,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,107,cena
bmw_309434_ch033_9715,", stan i wiek akumulatora, temperatura akumulatora, indywidualny styl jazdy, korzystanie z odbiorników energii, temperatura otoczenia oraz dostępna moc ładowania na stacji ładowania. ¹ Dostępność na r...",,BMW iDrive: przedstawiamy inteligentne funkcje,3,False,False,241,"cena, silnik"
bmw_104537_ch000_8691,BMW Digital Key. Zostaw kluczyk do samochodu w domu. Jego funkcję przejmie Twój smartfon i smartwatch. Dzięki cyfrowemu kluczykowi BMW dostęp do pojazdu jest wygodny,,BMW Digital Key,3,False,False,165,"cena, silnik"
bmw_104537_ch001_1334,", intuicyjny i włączony w środowisko sieciowe.¹ Na skutek regularnych aktualizacji oprogramowania wygląd pokazanych ekranów może odbiegać od rzeczywistego wyglądu ekranów w samochodzie. BMW Digital Ke...",,BMW Digital Key,3,False,False,394,"cena, silnik"
bmw_104537_ch002_9775,vs. Digital Key Plus Najczęściej zadawane pytania Pozostałe usługi cyfrowe Do Sklepu BMW ConnectedDrive Do Sklepu BMW ConnectedDrive Do Sklepu BMW ConnectedDrive Do Sklepu BMW ConnectedDrive Dużo więc...,,BMW Digital Key,3,False,False,398,"cena, silnik"
bmw_104537_ch003_3975,za pośrednictwem wiadomości tekstowej. Dzięki BMW Digital Key Twoja podróż jest wygodniejsza,,BMW Digital Key,3,False,False,92,cena
bmw_104537_ch004_1033,", bardziej uniwersalna i nowoczesna.¹ Łatwość konfiguracji. Po prostu przytrzymaj Setup Card przy smartfonie. Przeprowadzi Cię przez poszczególne kroki. Utwórz profil",,BMW Digital Key,3,False,False,166,
bmw_104537_ch005_9788,", dokonaj uwierzytelnienia za pomocą karty i skonfiguruj kluczyk BMW Digital Key. Na koniec wsiądź jeden raz do swojego BMW z fizycznym kluczykiem i zakończ proces konfiguracji. Po prostu używaj. Gdy ...",,BMW Digital Key,3,False,False,396,"cena, silnik"
bmw_104537_ch006_5156,", Twoje BMW zostanie automatycznie zamknięte. Po prostu udostępnij. W zależności od pojazdu i urządzenia",,BMW Digital Key,3,False,False,104,cena
bmw_104537_ch007_0638,", w pojeździe może być skonfigurowanych do 18 cyfrowych kluczyków.² Po prostu udostępnij je znajomym za pośrednictwem wiadomości tekstowej. Odbiorca korzysta ze smartfona innego producenta lub z innym...",,BMW Digital Key,3,False,False,400,cena
bmw_104537_ch008_0865,Key. Wygodniejszy i bezpieczniejszy. Dzięki BMW Digital Key możesz otworzyć swoje BMW bez fizycznego klucza. Dodatkowo możesz korzystać z wielu innych funkcji. To takie proste.¹ 1. Sprawdź zgodność. U...,,BMW Digital Key,3,False,False,210,cena
bmw_104537_ch009_2706,", że Twój model BMW i urządzenia mobilne spełniają wymagania dotyczące funkcji BMW Digital Key. Kompatybilne smartfony i smartwatche 2. Zacznij od Setup Card. Przytrzymaj Setup Card przy smartfonie lu...",,BMW Digital Key,3,False,False,397,"cena, silnik"
bmw_104537_ch010_1632,Podczas konfiguracji ponownie przytrzymaj Setup Card przy smartfonie i postępuj zgodnie z instrukcjami,,BMW Digital Key,3,False,False,102,cena
bmw_104537_ch011_2906,", aby rozpocząć parowanie z BMW. 4. Aktywacja w pojeździe. Następnie wsiądź do swojego BMW jeden raz przy użyciu fizycznego kluczyka i aktywuj cyfrowy kluczyk w portfelu swojego smartfona. Indywidualn...",,BMW Digital Key,3,False,False,347,
bmw_104537_ch012_0697,", jak chcesz. Z aplikacją My BMW oraz w portfelu, w smartfonie i smartwatchu. Twoje indywidualne powitanie. Zarówno na zewnątrz, jak i w środku. Twoje BMW wita Cię, gdy zbliżasz się do pojazdu. Funkcj...",,BMW Digital Key,3,False,False,382,cena
bmw_104537_ch013_4304,", inteligentna klapka gniazda ładowania otworzy się automatycznie, gdy tylko zbliżysz się ze smartfonem lub smartwatchem.³ Określ, kto może korzystać z jakich funkcji. Spersonalizuj kluczyk BMW Digita...",,BMW Digital Key,3,False,False,373,cena
bmw_104537_ch014_4871,", tak aby odbiorca również mógł udostępniać cyfrowy kluczyk.² Dla początkujących kierowców możesz udostępnić kluczyk z ograniczonym przyspieszeniem i ograniczoną prędkością maksymalną. Korzystaj z wię...",,BMW Digital Key,3,False,False,316,"cena, silnik, przyspieszenie"
bmw_104537_ch015_5718,", smartfona lub polecenia głosowego. Kieruj swoim BMW, gdy jesteś w pobliżu, korzystając z BMW Digital Key Plus i funkcji zdalnego parkowania w ciasnych miejscach parkingowych i poza nimi. Możesz takż...",,BMW Digital Key,3,False,False,260,
bmw_104537_ch016_4486,", a nawet możesz kontrolować najważniejsze funkcje portfela iPhone'a lub zegarka Apple Watch za pomocą głosu. Kluczyk cyfrowy Kluczyk cyfrowy Digital Key Plus Digital Key Plus BMW Digital Key. BMW Dig...",,BMW Digital Key,3,False,False,396,"cena, silnik"
bmw_104537_ch017_6012,pomocą smartfona lub smartwatcha. Cyfrowy kluczyk można udostępnić nawet pięciu osobom. BMW Digital Key Plus. BMW Digital Key Plus. Dzięki BMW Digital Key Plus możesz używać kompatybilnych urządzeń mo...,,BMW Digital Key,3,False,False,316,silnik
bmw_104537_ch018_8156,", samochód odblokuje się automatycznie, witając Cię światłami. Service Card na wszelki wypadek. Planowana wizyta w warsztacie, parkowanie samochodu",,BMW Digital Key,3,False,False,147,"cena, silnik"
bmw_104537_ch019_2373,", czy też nagła awaria? Service Card jest Twoim dodatkowym kluczykiem w takich sytuacjach. Zawsze miej nieaktywną kartę w swoim BMW. Zawsze miej dezaktywowaną kartę w swoim BMW. W razie potrzeby umieś...",,BMW Digital Key,3,False,False,399,cena
bmw_104537_ch020_3919,z Internetem. Najczęściej zadawane pytania. Co jest potrzebne do korzystania z BMW Digital Key? Co jest potrzebne do korzystania z BMW Digital Key? BMW Digital Key Plus jest dostępny w wielu nowych mo...,,BMW Digital Key,3,False,False,240,cena
bmw_104537_ch021_2939,", a BMW Digital Key w pozostałych modelach od lipca 2020 r. Informacje o tym, które modele, kraje i urządzenia mobilne BMW obsługują BMW Digital Key",,BMW Digital Key,3,False,False,148,cena
bmw_104537_ch022_2348,", które modele, kraje i urządzenia mobilne BMW obsługują BMW Digital Key, można znaleźć na odpowiednich stronach FAQ: Dostępność modelu Dostępność w kraju Kompatybilne smartfony i smartwatche Informac...",,BMW Digital Key,3,False,False,375,cena
bmw_104537_ch023_6059,", UWB) jest niedozwolona. Ze względu na wymogi prawne funkcja może być tam ograniczona. W takich przypadkach dostęp do pojazdu gwarantuje Near-Field Communication (NFC). W tym celu należy przytrzymać ...",,BMW Digital Key,3,False,False,393,cena
bmw_104537_ch024_6149,Twój kluczyk cyfrowy jest bezpiecznie przechowywany w module Secure Element Twojego smartfona lub smartwatcha. Ponadto w celu ustalenia bezpośredniej bliskości nadajnika i odbiornika w sposób odporny ...,,BMW Digital Key,3,False,False,258,cena
bmw_104537_ch025_5062,", jak i technologia ultraszerokopasmowa (UWB). Co zrobić, jeśli mój smartfon wymaga naładowania? Co zrobić, jeśli mój smartfon wymaga naładowania? Możesz odblokować i uruchomić swój pojazd, nawet jeśl...",,BMW Digital Key,3,False,False,361,cena
bmw_104537_ch026_8742,", przytrzymaj urządzenie mobilne przy zewnętrznej klamce i postępuj zgodnie z instrukcjami na wyświetlaczu. Co się stanie w razie braku połączenia z Internetem? Co się stanie w razie braku połączenia ...",,BMW Digital Key,3,False,False,399,cena
bmw_104537_ch027_2399,kluczyka na Twoim urządzeniu połączenie nie jest już wymagane w celu otwarcia i zamknięcia pojazdu,,BMW Digital Key,3,False,False,98,
bmw_104537_ch028_7003,", a także uruchomienia silnika. Pozwala to na korzystanie z cyfrowego kluczyka całkowicie niezależnie od Internetu",,BMW Digital Key,3,False,False,114,"cena, silnik"
bmw_104537_ch029_2570,", na przykład na parkingach podziemnych lub w strefach o słabym zasięgu sieci. Czym jest Setup Card i jak jej używać? Czym jest Setup Card i jak jej używać? Dzięki karcie Setup Card jako właściciel po...",,BMW Digital Key,3,False,False,398,"cena, zasięg"
bmw_104537_ch030_1427,urządzeniu lub zeskanuj kod QR z tyłu i postępuj zgodnie z instrukcjami. Karta Setup Card to nowy i najszybszy sposób konfiguracji kluczyka BMW Digital Key,,BMW Digital Key,3,False,False,155,cena
bmw_104537_ch031_0699,", który od marca 2025 roku będzie dostarczany z wieloma modelami BMW. Po skonfigurowaniu BMW Digital Key należy przechowywać kartę Setup Card w bezpiecznym miejscu poza pojazdem. W celu udostępniania ...",,BMW Digital Key,3,False,False,341,cena
bmw_104537_ch032_0987,", a jedynie z dwoma klasycznymi kluczykami, proces konfiguracji przebiega nieco inaczej. Najpierw połącz swoje BMW z kontem BMW ID oraz aplikacją My BMW. Następnie rozpocznij konfigurację w aplikacji,...",,BMW Digital Key,3,False,False,254,
bmw_104537_ch033_1734,", oba kluczyki muszą się znajdować w Twoim BMW. Do udostępniania cyfrowych kluczyków innym osobom nie są już potrzebne fizyczne kluczyki pojazdu. Czym jest Service Card i jak jej używać? Czym jest Ser...",,BMW Digital Key,3,False,False,392,
bmw_104537_ch034_6749,jako standardowy kluczyk. Kartę wystarczy umieścić w schowku na smartfon i postępować zgodnie z instrukcjami. Z Service Card możesz korzystać we wszystkich przypadkach,,BMW Digital Key,3,False,False,167,cena
bmw_104537_ch035_0021,", w których konieczne jest przekazanie kluczyka fizycznego, np. w przypadku zaplanowanych wizyt serwisowych",,BMW Digital Key,3,False,False,107,serwis
bmw_104537_ch036_5570,", parkowania samochodu lub awarii. Dlatego karta powinna zawsze znajdować się w Twoim BMW w stanie nieaktywnym. Po jej aktywowaniu nie można jej pozostawiać w pojeździe ze względów bezpieczeństwa. Ser...",,BMW Digital Key,3,False,False,399,"cena, silnik"
bmw_104537_ch037_9977,", zawsze otrzymujesz kluczyk fizyczny, nawet jeśli Twój pojazd jest wyposażony w BMW Digital Key",,BMW Digital Key,3,False,False,96,
bmw_104537_ch038_2321,", razem z Setup Card i Service Card. Oferuje on pełen zakres funkcji zgodnych z wyposażeniem Twojego modelu i służy jako praktyczny kluczyk zapasowy podczas korzystania z BMW Digital Key jako kluczyka...",,BMW Digital Key,3,False,False,385,"cena, silnik"
bmw_104537_ch039_5220,", a także wysoce wydajne przetwarzanie danych. Do BMW iDrive Funkcje na żądanie. Czy chcesz na przykład dodać Driving Assistant Plus do swojego BMW w późniejszym terminie? Usługę możesz wygodnie zamów...",,BMW Digital Key,3,False,False,398,cena
bmw_104537_ch040_0669,strony startowej BMW ConnectedDrive. Chcesz poznać inne usługi i produkty BMW ConnectedDrive? Kliknij tutaj,,BMW Digital Key,3,False,False,107,cena
bmw_104537_ch041_0982,", aby powrócić do przeglądu. Do strony startowej BMW ConnectedDrive Obowiązkowe informacje prawne. Na skutek regularnych aktualizacji oprogramowania wygląd pokazanych ekranów może odbiegać od rzeczywi...",,BMW Digital Key,3,False,False,366,"cena, silnik, serwis"
bmw_104537_ch042_9168,", które nie są oparte na automatycznym rozpoznawaniu urządzenia mobilnego podczas zbliżania się. Nowy proces konfiguracji za pomocą Setup Card będzie dostępny w wielu modelach BMW od lipca 2025 roku. ...",,BMW Digital Key,3,False,False,398,"cena, silnik, zasięg"
bmw_104537_ch043_4983,dopiero od listopada 2025 r. Udostępnianie cyfrowych kluczyków jest możliwe we wszystkich wariantach,,BMW Digital Key,3,False,False,100,cena
bmw_104537_ch044_4298,", ale rozszerzone funkcje są początkowo dostępne tylko dla urządzeń z systemem iOS.² Wymaganiem technicznym dla tego wyposażenia jest system operacyjny iOS 18.4 oraz kompatybilny pojazd. Wersja dla sy...",,BMW Digital Key,3,False,False,340,cena
bmw_142713_ch000_6119,"Informacje o akcjach przywoławczych BMW. Akcje przywoławcze i stały rozwój każdej serii to działania podejmowane w trosce o bezpieczeństwo i najwyższą jakość, które są następstwem tolerancji produkcyj...",,Akcje przywoławcze BMW.pl,3,False,False,367,cena
bmw_142713_ch001_1581,", czy Twoje BMW jest objęte akcją przywoławczą lub serwisową. Twój SerwisBMWlubMINIz przyjemnością wesprze Cię w całym procesie - z Twojej strony nie są ponoszone żadne koszty. Często zadawane pytania...",,Akcje przywoławcze BMW.pl,3,False,False,273,"cena, serwis"
bmw_142713_ch002_2485,", który zawsze składa się z 17 znaków alfanumerycznych. Gdzie mogę odnaleźć numer VIN mojego pojazdu?1. W pojeździe:- Na desce rozdzielczej- Na ramie drzwi- W komorze silnika- Przy kole zapasowym (jeś...",,Akcje przywoławcze BMW.pl,3,False,False,398,"cena, silnik, serwis"
bmw_142713_ch003_4386,koszty serwisu / naprawy?BMW Pokrywa wszystkie koszty akcji technicznych lub przywoławczych. Zadaj pytanie online Jeśli Twój samochód objęty jest akcją techniczną lub przywoławczą,,Akcje przywoławcze BMW.pl,3,False,False,179,"cena, silnik, serwis"
bmw_142713_ch004_9103,", możeszumówić wizytę onlineluib skontaktować sięz najbliższym Serwisem BMW. W przypadku jakichkolwiek pytań, skontaktuj się z Twoim Serwisem BMW.",,Akcje przywoławcze BMW.pl,3,False,False,146,serwis
bmw_512703_ch000_6477,"Oryginalne akcesoria BMW. Elementy wyposażenia i akcesoria, które sprawiają, że Twoje BMW jest jeszcze lepsze. Wyszukaj akcesoria Odkryj broszurę cyfrową BMW X3 M50 xDrive: Zużycie energii w cyklu mie...","M5, X3",Oryginalne akcesoria BMW.,3,False,False,231,"cena, silnik"
bmw_512703_ch002_3978,", cykl mieszany WLTP w g/km: 189–175 Oryginalne Akcesoria BMW Oryginalne Akcesoria BMW Wyszukaj akcesoria Wyszukaj akcesoria Oryginalne Akcesoria BMW Kompletne koła i opony BMW BMW M Performance Parts...","M5, X3",Oryginalne akcesoria BMW.,3,False,False,392,"cena, silnik"
bmw_512703_ch003_1514,od pory roku i celu podróży. Oryginalne akcesoria BMW czynią każdą podróż wyjątkową. Są idealnie dopasowane do Twojego BMW i oferują odpowiednie rozwiązanie w każdej sytuacji. Twoja przygoda zaczyna s...,"M5, X3",Oryginalne akcesoria BMW.,3,False,False,395,"cena, silnik"
bmw_512703_ch004_5983,"; emisja CO₂, cykl mieszany WLTP w g/km: 189–175 Oryginalne akcesoria BMW. Oryginalne akcesoria BMW. Gotowe na każde warunki. Zima nadchodzi, ale z oryginalnymi akcesoriami BMW radość z jazdy pozostaj...","M5, X3",Oryginalne akcesoria BMW.,3,False,False,268,"cena, silnik"
bmw_512703_ch005_3612,", aż po odpowiednie akcesoria do ładowania. Wyszukaj akcesoria BMW X3 M50 xDrive: Zużycie energii w cyklu mieszanym WLTP w l/100 km: 8,3–7,7","M5, X3",Oryginalne akcesoria BMW.,3,False,False,140,"cena, silnik"
bmw_512703_ch006_9723,"; emisja CO₂, cykl mieszany WLTP w g/km: 189–175 Witaj jesieni, witaj zimo. Odkryj wszystko, dzięki czemu jazda stanie się teraz jeszcze bezpieczniejsza i bardziej relaksująca. Rozwiązania transportow...","M5, X3",Oryginalne akcesoria BMW.,3,False,False,382,"cena, silnik"
bmw_512703_ch007_7684,", takie jak bagażnik na narty lub deski snowboardowe, zapewniają wygodę, bezpieczeństwo i gotowość na każde zimowe wyzwanie. Dzięki nim zabierzesz wszystko co potrzebne – bez kompromisów. Wyszukaj akc...","M5, X3",Oryginalne akcesoria BMW.,3,False,False,347,cena
bmw_512703_ch008_4403,", takimi jak stoliki rozkładane czy uchwyt na telefon komórkowy, wszystko ma swoje miejsce. Dzięki temu Ty i Twoim pasażerowie możecie cieszyć się zimową przygodą. Wyszukaj akcesoria Akcesoria do łado...","M5, X3",Oryginalne akcesoria BMW.,3,False,False,305,cena
bmw_512703_ch009_0835,", nawet w mroźne dni. Wyszukaj akcesoria Produkty pielęgnacyjne. Specjalnie opracowane produkty do pielęgnacji samochodów sprawią, że Twoje BMW będzie bezpieczne i lśniące przez całą zimę. Wysokiej ja...","M5, X3",Oryginalne akcesoria BMW.,3,False,False,271,"cena, silnik"
bmw_512703_ch010_0586,", lód i brud z szyb i karoserii. Masz zawsze doskonałą widoczność - nawet w bardzo trudnych warunkach pogodowych. Wyszukaj akcesoria Pełna gotowość na zimną porę roku dzięki akcesoriom zimowym BMW. Ko...","M5, X3",Oryginalne akcesoria BMW.,3,False,False,398,cena
bmw_512703_ch011_5893,warunkach.Kup oryginalne kompletne koła zimowe BMW z korzyścią od 30%.Wybierz bezpieczeństwo,"M5, X3",Oryginalne akcesoria BMW.,3,False,False,92,cena
bmw_512703_ch012_5298,", styl i radość z jazdy - to idealna oferta na miarę Twojego BMW. Wyszukaj Partnera Serwisowego BMW Zima nadchodzi","M5, X3",Oryginalne akcesoria BMW.,3,False,False,114,"cena, serwis"
bmw_512703_ch013_6835,", radość z jazdy pozostaje. Zima niesie ze sobą nowe przygody i wyjątkowe doświadczenia. Dzięki szerokiej ofercie akcesoriów i usług BMW będziesz gotowy na każde zimowe wyzwanie. Odkryj sezonowe produ...","M5, X3",Oryginalne akcesoria BMW.,3,False,False,397,cena
bmw_512703_ch014_3426,trakcję na śniegu i lodzie. Dzięki optymalnemu dopasowaniu do opon nie wymagają dodatkowej osłony obręczy kół,"M5, X3",Oryginalne akcesoria BMW.,3,False,False,109,cena
bmw_512703_ch015_6649,", a zintegrowany pałąk ze stali sprężynowej sprawia, że do ich zamontowania wystarczy kilka prostych ruchów. Wyszukaj akcesoria Pojemnik tylny BMW. Dzięki pojemnikowi tylnemu BMW zyskujesz nawet do 30...","M5, X3",Oryginalne akcesoria BMW.,3,False,False,303,cena
bmw_512703_ch016_6982,", a dzięki zintegrowanym kółkom można go wygodnie przemieszczać także poza pojazdem. Wyszukaj akcesoria Niech to będzie Twoje lato. Lato jest tylko raz w roku. Z oryginalnymi akcesoriami BMW każdy dzi...","M5, X3",Oryginalne akcesoria BMW.,3,False,False,344,cena
bmw_512703_ch017_3664,", dzięki któremu Twoje plany przetrwają każdą letnią burzę. Dowiedz się, co uczyni Twoje lato wyjątkowym. Rozwiązania transportowe. Bagaż, rowery lub sprzęt? Tutaj wszystko ma swoje miejsce i pozostaj...","M5, X3",Oryginalne akcesoria BMW.,3,False,False,299,
bmw_512703_ch018_9893,", komfortowo rozpoczniesz swój letni wypoczynek. Pełen relaks i optymalne przygotowanie. Wyszukaj akcesoria Długie podróże są teraz jeszcze przyjemniejsze. Dzięki uchwytom na tablet i telefon komórkow...","M5, X3",Oryginalne akcesoria BMW.,3,False,False,391,cena
bmw_512703_ch019_5707,Dzięki temu każdy może cieszyć się wakacyjną podróżą. Wyszukaj akcesoria Akcesoria do ładowania. Naładowane wakacyjnymi emocjami. Podczas podróży Twoje BMW potrzebuje nie tylko odpowiednich akcesoriów,"M5, X3",Oryginalne akcesoria BMW.,3,False,False,200,"cena, silnik"
