id,text_preview,models,title,priority,has_specs,has_prices,size_chars,tags
bmw_515486_ch025_0451,"BMW M Performance Parts przenoszą dynamikę jazdy i design pojazdu na wyższy poziom. Na przykład dzięki akcesoriom wykonanym z ultralekkiego karbonu, które nie tylko świetnie wyglądają, ale mogą równie...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,495,"cena, silnik"
bmw_515486_ch026_5373,"Najlepszy samochód sportowy zapewniający czystą przyjemność z jazdy. Taki, który łączy w sobie sportową dynamikę, atletyczny design i nieograniczoną przydatność do codziennego użytku, także poza torem...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,484,"cena, silnik"
bmw_515486_ch027_4248,"BMW M 2 z BMW M Performance Parts. Pełen adrenaliny design dla wyjątkowego sportowca. Z aerodynamicznymi elementami wykonanymi z charakterystycznego karbonu, bardzo dużymi obręczami ze stopów lekkich,...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,492,"cena, coupe"
bmw_515486_ch028_3485,BMW serii 2 z BMW M Performance Parts. Dzięki swojemu dynamicznemu charakterowi i zwinności BMW serii 2 Coupé po prostu daje radość z jazdy. Ekskluzywne BMW M Performance Parts podkreślają jego sporto...,"M5, X3",Oryginalne akcesoria BMW.,2,False,False,490,"cena, coupe"
bmw_515486_ch029_0818,"Nowe BMW serii 1 nie stoi w miejscu. Każda jazda sprawi, że Twoje serce zabije szybciej. BMW M Performance Parts przenoszą te wrażenia z jazdy na nowy poziom. Z kołami, które pokazują swój format, bły...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,368,cena
bmw_515486_ch030_3765,"Wyszukaj akcesoria BMW M 5 Limuzyna¹, ²: Zużycie energii w cyklu mieszanym WLTP w l/100 km: 5,2–4,6; emisja CO₂, cykl mieszany WLTP w g/km: 118–105; zużycie energii w cyklu mieszanym WLTP w k Wh/100 k...","M5, X3",Oryginalne akcesoria BMW.,4,True,False,456,"silnik, zasięg, elektryczny"
bmw_515486_ch031_2558,"Emisja CO₂, cykl mieszany WLTP w g/km: 183–166 BMW M 135 x Drive: Zużycie energii w cyklu mieszanym WLTP w l/100 km: 8,2–7,6; emisja CO₂, cykl mieszany WLTP w g/km: 185–173 Cały wybór BMW M Performanc...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,207,silnik
bmw_515486_ch032_6371,"Dla entuzjastów BMW, którzy chcą przenieść swoje BMW na wyższy poziom. Dzięki BMW M Performance Parts możesz dostosować swoje BMW do swoich życzeń. Jeszcze bardziej sportowy wygląd. Jeszcze więcej ind...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,429,
bmw_515486_ch033_3675,"BMW M Performance Parts są precyzyjnie dopasowane do Twojego BMW i starannie wykończone. Oznacza to lepsze prowadzenie, zwinność i po prostu większą dynamikę jazdy już od pierwszego metra. Wyszukaj ak...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,480,cena
bmw_515486_ch034_0288,"W ten sposób stworzysz swoje własne, spersonalizowane BMW. Wyszukaj akcesoria BMW M Performance Parts z zakresu aerodynamiki. O krok przed oporem powietrza. Dzięki BMW M Performance Parts, które zopty...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,478,"cena, silnik, coupe"
bmw_515486_ch035_9780,"Wyrazisty i ekskluzywny akcent w postaci przedniego splittera M Performance, wykonanego w 100% z karbonu, który nawiązuje do sportów motorowych. Indywidualny, sportowy wygląd dla najbardziej wymagając...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,447,cena
bmw_515486_ch036_0573,Wyszukaj akcesoria Karbonowe osłony lusterek zewnętrznych M Performance. Charakterystyczne lusterka zewnętrzne M Performance z karbonu podkreślają nowoczesny charakter pojazdu i stanowią indywidualny ...,"M5, X3",Oryginalne akcesoria BMW.,2,False,False,426,cena
bmw_515486_ch037_3301,Wyszukaj akcesoria Osłona anteny M Performance. Osłona anteny BMW wykonana z tworzywa sztucznego wzmocnionego włóknem aramidowym jest wizualnym i funkcjonalnym akcentem na dachu Twojego samochodu. Ze ...,"M5, X3",Oryginalne akcesoria BMW.,2,False,False,391,"cena, silnik"
bmw_515486_ch038_5419,Wyszukaj akcesoria Najczęściej zadawane pytania. Czy mogę zamówić wyposażenie dodatkowe bezpośrednio w BMW? Czy mogę zamówić wyposażenie dodatkowe bezpośrednio w BMW? Oryginalne wyposażenie dodatkowe ...,"M5, X3",Oryginalne akcesoria BMW.,2,False,False,457,cena
bmw_515486_ch039_5761,"Zwiększ komfort, bezpieczeństwo i styl oraz odkryj różnorodność i jakość oferowaną przez BMW. Dlaczego warto kupować Oryginalne Akcesoria BMW? Dlaczego warto kupować Oryginalne Akcesoria BMW? Oryginal...","M5, X3",Oryginalne akcesoria BMW.,2,False,False,474,cena
bmw_943756_ch000_7306,BMW Konfigurator Warianty napędu Elektryczne Hybryda plug-in Oferty specjalne (12) Oferty specjalne (12) SUVX 7 Model Diesel Od 535 000 złIlustracje przedstawiają wizualizacje modeli wyposażonych w do...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,367,cena
bmw_943756_ch001_0841,Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wiążących informacji o cenach udziela partner BMW. Dostępne w BMW Leasing 103%. ...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,348,"cena, finansowanie, suv"
bmw_943756_ch003_3277,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,398,cena
bmw_943756_ch004_7498,"Podane ceny stanowią niewiążącą rekomendację producenta, obejmują podatek VAT w wysokości 23% i nie uwzględniają kosztów transportu. Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. ...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,303,cena
bmw_943756_ch005_3438,"Od 535 000 zł Ilustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekomendację producenta, obejmują podatek VAT w wysokości...","X1, X3, X5",BMW Polska | Konfigurator,5,True,True,363,cena
bmw_943756_ch006_0944,Wiążących informacji o cenach udziela partner BMW. Dostępne w BMW Leasing 103%. Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 7 w ramach usługi BMW Leasing 103% oferowanej przez BMW Financial...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,288,"cena, finansowanie, suv"
bmw_943756_ch007_4909,"Koszt leasingu odpowiada całkowitej sumie opłat 103% ceny pojazdu przy następujących parametrach: opłata wstępna 25%, okres leasingu 24 miesiące oraz kwota wykupu 19%. Kalkulacja nie stanowi oferty w ...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,265,"cena, silnik, finansowanie"
bmw_943756_ch008_3277,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,317,"cena, finansowanie"
bmw_943756_ch009_6622,Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 7 w ramach usługi BMW Leasing 103% oferowanej przez BMW Financial Services Polska sp. z o. o. z siedzibą w Warszawie i jest kierowana do przedsię...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,376,"cena, silnik, finansowanie"
bmw_943756_ch011_7565,Skonfiguruj Informacje o pojeździe Dostępne pojazdy SUVX 5 Modele Diesel Od 410 000 złIlustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stano...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,382,cena
bmw_943756_ch012_3621,Zastrzega się możliwość wystąpienia zmian i pomyłek. Wiążących informacji o cenach udziela partner BMW. Dostępne w BMW Leasing 100%Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 5 x Drive 30 d...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,352,"cena, finansowanie, suv"
bmw_943756_ch013_3075,"Koszt leasingu odpowiada całkowitej sumie opłat 100% ceny pojazdu przy następujących parametrach: opłata wstępna 25%, okres leasingu 24 miesiące oraz kwota wykupu 19%. Kalkulacja nie stanowi oferty w ...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,265,"cena, silnik, finansowanie"
bmw_943756_ch014_3277,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,398,cena
bmw_943756_ch016_3063,"Od 410 000 zł Ilustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekomendację producenta, obejmują podatek VAT w wysokości...","X1, X3, X5",BMW Polska | Konfigurator,5,True,True,363,cena
bmw_943756_ch017_2266,Wiążących informacji o cenach udziela partner BMW. Dostępne w BMW Leasing 100%Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 5 x Drive 30 d w ramach usługi BMW Leasing 100% oferowanej przez BM...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,299,"cena, finansowanie, suv"
bmw_943756_ch019_3277,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,288,cena
bmw_943756_ch020_5536,Dostępne w BMW Leasing 100% Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 5 x Drive 30 d w ramach usługi BMW Leasing 100% oferowanej przez BMW Financial Services Polska sp. z o. o. z siedzibą...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,249,"finansowanie, suv"
bmw_943756_ch023_3094,Skonfiguruj Informacje o pojeździe Dostępne pojazdy SUVX 3 Modele Benzyna Od 263 500 złIlustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stan...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,383,cena
bmw_943756_ch024_3621,Zastrzega się możliwość wystąpienia zmian i pomyłek. Wiążących informacji o cenach udziela partner BMW. JUŻ ZA 2500 PLN NETTO/MIES. Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 3 20 x Drive ...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,381,"cena, finansowanie, suv"
bmw_943756_ch025_1706,"Opłata wstępna wynosi 0%, przy okresie leasingu 36 miesięcy oraz z rocznym limitem przebiegu 15 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywilneg...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,238,"cena, silnik, finansowanie"
bmw_943756_ch026_3277,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,313,cena
bmw_943756_ch027_5795,"Od 263 500 złIlustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekomendację producenta, obejmują podatek VAT w wysokości ...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,362,cena
bmw_943756_ch028_3748,Wiążących informacji o cenach udziela partner BMW. Od 263 500 zł Ilustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekome...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,361,cena
bmw_943756_ch031_3277,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,316,cena
bmw_943756_ch032_3947,Prezentowana kalkulacja dotyczy leasingu pojazdu BMW X 3 20 x Drive o wartości 237 150 zł brutto w ramach usługi BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o. o. z siedzibą...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,390,"cena, silnik, finansowanie"
bmw_943756_ch034_0379,Przy 0% opłaty wstępnej. Przy 0% opłaty wstępnej. Skonfiguruj Informacje o pojeździe Dostępne pojazdy SUVi X 2 Modele Elektryczny Od 232 500 złIlustracje przedstawiają wizualizacje modeli wyposażonych...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,372,"cena, zasięg, elektryczny"
bmw_943756_ch035_0841,Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wiążących informacji o cenach udziela partner BMW. JUŻ ZA 890 PLN NETTO/MIES. Pr...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,389,"cena, finansowanie"
bmw_943756_ch036_7271,"Z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Opłata wstępna wynosi 17,83%, przy okresie leasingu 24 miesiące oraz z rocznym limitem przebiegu 10 000 km. Gwarantowana wartość wykupu poja...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,302,"cena, silnik, finansowanie"
bmw_943756_ch037_3277,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,323,cena
bmw_943756_ch038_7377,"Elektryczny Od 232 500 złIlustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekomendację producenta, obejmują podatek VAT ...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,374,"cena, zasięg, elektryczny"
bmw_943756_ch039_6345,Wiążących informacji o cenach udziela partner BMW. Od 232 500 zł Ilustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekome...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,361,cena
bmw_943756_ch040_3621,Zastrzega się możliwość wystąpienia zmian i pomyłek. Wiążących informacji o cenach udziela partner BMW. JUŻ ZA 890 PLN NETTO/MIES. Prezentowana kalkulacja dotyczy leasingu pojazdu BMW i X 2 e Drive 20...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,382,"cena, finansowanie"
bmw_943756_ch041_7096,"Opłata wstępna wynosi 17,83%, przy okresie leasingu 24 miesiące oraz z rocznym limitem przebiegu 10 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywi...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,242,"cena, silnik, finansowanie"
bmw_943756_ch042_3277,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,315,cena
bmw_943756_ch043_4451,Prezentowana kalkulacja dotyczy leasingu pojazdu BMW i X 2 e Drive 20 o wartości 206 925 zł brutto w ramach usługi BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o. o. z siedzi...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,396,"cena, silnik, finansowanie"
bmw_943756_ch045_2723,Z dopłatą 24 600 zł brutto od BMW. Z dopłatą 24 600 zł brutto od BMW. Skonfiguruj Informacje o pojeździe Dostępne pojazdy SUVi X 1 Modele Elektryczny Od 223 500 złIlustracje przedstawiają wizualizacje...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,392,"cena, zasięg, elektryczny"
bmw_943756_ch046_0841,Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wiążących informacji o cenach udziela partner BMW. JUŻ ZA 850 PLN NETTO/MIES. Pr...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,389,"cena, finansowanie"
bmw_943756_ch047_2338,"Z siedzibą w Warszawie i jest kierowana do przedsiębiorców. Opłata wstępna wynosi 18,55%, przy okresie leasingu 24 miesiące oraz z rocznym limitem przebiegu 10 000 km. Gwarantowana wartość wykupu poja...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,302,"cena, silnik, finansowanie"
bmw_943756_ch049_9025,"Elektryczny Od 223 500 złIlustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekomendację producenta, obejmują podatek VAT ...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,374,"cena, zasięg, elektryczny"
bmw_943756_ch050_1455,Wiążących informacji o cenach udziela partner BMW. Od 223 500 zł Ilustracje przedstawiają wizualizacje modeli wyposażonych w dodatkowe opcje dostępne za dopłatą. Podane ceny stanowią niewiążącą rekome...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,361,cena
bmw_943756_ch051_3621,Zastrzega się możliwość wystąpienia zmian i pomyłek. Wiążących informacji o cenach udziela partner BMW. JUŻ ZA 850 PLN NETTO/MIES. Prezentowana kalkulacja dotyczy leasingu pojazdu BMW i X 1 e Drive 20...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,382,"cena, finansowanie"
bmw_943756_ch052_1140,"Opłata wstępna wynosi 18,55%, przy okresie leasingu 24 miesiące oraz z rocznym limitem przebiegu 10 000 km. Gwarantowana wartość wykupu pojazdu. Kalkulacja nie stanowi oferty w rozumieniu Kodeksu cywi...","X1, X3, X5",BMW Polska | Konfigurator,3,False,True,242,"cena, silnik, finansowanie"
bmw_943756_ch053_3277,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpieczenia pojazdu w pierwszym roku użytkowania w ramach oferty BMW Financial Services Polska sp. z o...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,315,cena
bmw_943756_ch054_7202,Prezentowana kalkulacja dotyczy leasingu pojazdu BMW i X 1 e Drive 20 o wartości 198 915 zł brutto w ramach usługi BMW Comfort Lease oferowanej przez BMW Financial Services Polska sp. z o. o. z siedzi...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,396,"cena, silnik, finansowanie"
bmw_943756_ch056_2723,Z dopłatą 24 600 zł brutto od BMW. Z dopłatą 24 600 zł brutto od BMW. Skonfiguruj Informacje o pojeździe Dostępne pojazdy Sedan Seria 7 Model Diesel Od 570 500 złIlustracje przedstawiają wizualizacje ...,"X1, X3, X5",BMW Polska | Konfigurator,5,True,True,391,"cena, sedan"
bmw_943756_ch057_0841,Producent zastrzega sobie prawo do zmiany cen w dowolnym momencie. Zastrzega się możliwość wystąpienia zmian i pomyłek. Wiążących informacji o cenach udziela partner BMW. Dostępne w BMW Leasing 100%Pr...,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,350,"cena, finansowanie"
bmw_943756_ch059_3277,Zawarcie umowy uzależnione jest od pozytywnego wyniku weryfikacji prawnofinansowej klienta oraz ubezpiec,"X1, X3, X5",BMW Polska | Konfigurator,3,False,True,104,cena
bmw_547022_ch000_3558,"Zarejestruj się teraz, aby skorzystać ze spersonalizowanych usług, zaawansowanych funkcji i wygodnych rozwiązań. Zrób pierwszy krok do jeszcze bardziej wyjątkowego BMW. BMW Connected Drive. Oferta ser...",,BMW Connected Drive | BMW. pl,1,False,False,488,"cena, serwis"
bmw_981262_ch000_0277,Pojazdy elektryczne BMW. Dynamiczne. Komfortowe. W 100% elektryczne. Teraz dostępne w BMW Leasing 0%. Sprawdź modele dostępne z dopłatądo 24 600 zł bruttood BMW,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,160,"cena, finansowanie"
bmw_981262_ch001_8193,Przejdź do modeli Dostępne nowe pojazdy Dostępne nowe pojazdy Zalety pojazdów elektrycznych Akumulator i technologia w pojeździe elektrycznym Zasięg samochodów elektrycznych Przegląd ładowania Koszty ...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,2,False,False,445,"cena, silnik, zasięg"
bmw_981262_ch002_8092,"Od kompaktowych małych samochodów po eleganckie limuzyny, przestronne kombi i w pełni elektryczne SUV-y – oferowany przez nas zasięg elektryczny przybliża do celów w codziennej jeździe i w podróżach. ...","i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,2,False,False,449,"cena, silnik, zasięg"
bmw_981262_ch003_1323,LUB W LEASINGU 0%¹⁰Zasięg elektryczny (WLTP)²506–613 km Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴154 - 209 km Skonfiguruj Kon...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,433,"cena, silnik, zasięg"
bmw_981262_ch004_4152,LUB W LEASINGU 0%¹⁰ JUŻ OD 1100 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁰ JUŻ OD 1100 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁰ Zasięg elektryczny (WLTP)²506–613 km Zasięg elektryczny (WLTP)² Min. czas ładowania ...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,248,"cena, silnik, zasięg"
bmw_981262_ch005_0926,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴154 - 209 km Zasięg po 10 minu...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,390,"cena, silnik, zasięg"
bmw_981262_ch006_9953,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴141 - 185 km Skonfiguruj Kontynuuj do „Porównaj” BMW i 4 M 60 x Drive Gran Coupé BMW i 4 ...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,463,"cena, silnik, zasięg"
bmw_981262_ch007_0926,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴141 - 185 km Zasięg po 10 minu...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,410,"cena, silnik, zasięg"
bmw_981262_ch008_1058,LUB W LEASINGU 0%¹²Zasięg elektryczny (WLTP)²513–626 km Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴157 - 211 km Skonfiguruj Kon...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,427,"cena, silnik, zasięg"
bmw_981262_ch009_1869,LUB W LEASINGU 0%¹² JUŻ OD 1580 PLN NETTO/MIES. LUB W LEASINGU 0%¹² JUŻ OD 1580 PLN NETTO/MIES. LUB W LEASINGU 0%¹² Zasięg elektryczny (WLTP)²513–626 km Zasięg elektryczny (WLTP)² Min. czas ładowania ...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,248,"cena, silnik, zasięg"
bmw_981262_ch010_0926,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴157 - 211 km Zasięg po 10 minu...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,389,"cena, silnik, zasięg"
bmw_981262_ch011_9953,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴145 - 174 km Skonfiguruj Kontynuuj do „Porównaj” BMW i 5 M 60 x Drive Limuzyna BMW i 5 M ...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,457,"cena, silnik, zasięg"
bmw_981262_ch012_0926,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴145 - 174 km Zasięg po 10 minu...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,409,"cena, silnik, zasięg"
bmw_981262_ch013_3536,LUB W LEASINGU 0%¹⁴Zasięg elektryczny (WLTP)²495–602 km Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴149 - 204 km Skonfiguruj Kon...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,424,"cena, silnik, zasięg"
bmw_981262_ch014_4087,LUB W LEASINGU 0%¹⁴ JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁴ JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁴ Zasięg elektryczny (WLTP)²495–602 km Zasięg elektryczny (WLTP)² Min. czas ładowania ...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,248,"cena, silnik, zasięg"
bmw_981262_ch015_0926,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴149 - 204 km Zasięg po 10 minu...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,388,"cena, silnik, zasięg"
bmw_981262_ch016_9953,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴143 - 171 km Skonfiguruj Kontynuuj do „Porównaj” BMW i 5 M 60 x Drive Touring BMW i 5 M 6...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,454,"cena, silnik, zasięg"
bmw_981262_ch017_0926,Czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴143 - 171 km Zasięg po 10 minu...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,410,"cena, silnik, zasięg"
bmw_981262_ch018_1003,LUB W LEASINGU 0%¹⁶Zasięg elektryczny (WLTP)²589–624 km Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:34 h Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴151 - 186 km Skonfiguruj Kon...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,427,"cena, silnik, zasięg"
bmw_981262_ch019_3464,LUB W LEASINGU 0%¹⁶ JUŻ OD 2450 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁶ JUŻ OD 2450 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁶ Zasięg elektryczny (WLTP)²589–624 km Zasięg elektryczny (WLTP)² Min. czas ładowania ...,"i4, X5",Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,5,True,False,456,"cena, silnik, zasięg"
