id,text_preview,source_url,title,models,is_model_page,chunk_size,token_estimate
bmw_526261_chunk_004,"faktury. Należy pamiętać, że zarezerwowany pakiet BMW Service Inclusive zostanie aktywowany dopiero po otrzymaniu płatności przez BMW. Po aktywacji możesz korzystać z usług, które obejmuje pakiet. Z usług BMW Service Inclusive można korzystać za każdym razem, gdy inteligentny system konserwacji w po...",https://www.bmw.pl/pl/shop/ls/dp/Service_Inclusive_pl,BMW Service Inclusive | BMW.pl,,True,375,93
bmw_396230_chunk_000,Skip to main content Modele i Konfigurator Elektryczne Sklep Connected Drive Oferty online Świat BMW Elektryczne Samochody elektryczne Elektryczne samochody BMW Auta używane Zalety samochodów elektrycznych Koszty samochodu elektrycznego Hybrydy plug-in BMW Neue Klasse Informacje o ładowaniu Ładowani...,https://www.bmw.pl/pl/fastlane/dealer-locator.html,Znajdź dealera BMW,X5,True,798,199
bmw_396230_chunk_001,BMW Lifestyle Akcesoria BMW Odkup pojazdu Rozpocznij wycenę Świat BMW Oferta BMW Excellence Club Modele Dostępne od ręki Dostępne auta używane BMW Premium Selection Modele ekskluzywne BMW BMW Service 5+ Aktualne oferty Oferta BMW Excellence Club Modele Dostępne od ręki Dostępne auta używane BMW Prem...,https://www.bmw.pl/pl/fastlane/dealer-locator.html,Znajdź dealera BMW,X5,True,795,198
bmw_396230_chunk_002,iDrive BMW Digital Key Usługi i aplikacje cyfrowe BMW Connected Drive BMW iDrive BMW Digital Key Serwis i usługi Serwis BMW Umów wizytę Zgłoś szkodę Sprawdź dostępne akcje techniczne Serwis i usługi Serwis BMW Umów wizytę Zgłoś szkodę Sprawdź dostępne akcje techniczne Części i akcesoria Oryginalne a...,https://www.bmw.pl/pl/fastlane/dealer-locator.html,Znajdź dealera BMW,X5,True,793,198
bmw_396230_chunk_003,"Akcje techniczne i przywoławcze Wsparcie techniczne BMW Skontaktuj się z nami Technologie i innowacje BMW EfficientDynamics Zużycie, emisja i metody pomiarowe BMW Individual BMW Heart of Joy Technologie i innowacje BMW EfficientDynamics Zużycie, emisja i metody pomiarowe BMW Individual BMW Heart of ...",https://www.bmw.pl/pl/fastlane/dealer-locator.html,Znajdź dealera BMW,X5,True,788,197
bmw_396230_chunk_004,BMW sprzedaż specjalistyczna - przegląd BMW pojazdy opancerzone BMW X5 Protection VR6 BMW 7 Protection BMW pojazdy uprzywilejowane BMW sprzedaż dyplomatyczna Sprzedaż specjalistyczna BMW sprzedaż specjalistyczna - przegląd BMW pojazdy opancerzone BMW X5 Protection VR6 BMW 7 Protection BMW pojazdy up...,https://www.bmw.pl/pl/fastlane/dealer-locator.html,Znajdź dealera BMW,X5,True,788,197
bmw_396230_chunk_005,dostępne W pobliżu Twojej lokalizacjiEnter an address to find a nearby dealersWyszukaj nazwę dealeraEnter name of a dealerNew CarsUsed Cars Więcej opcjiWarunki świadczenia usługi© 1987–2026 HERE My BMW App Łącz się bezpośrednio ze swoim BMW Dowiedz się więcej Kontakt i informacje Obsługa klienta Gen...,https://www.bmw.pl/pl/fastlane/dealer-locator.html,Znajdź dealera BMW,X5,True,798,199
bmw_396230_chunk_006,używanych Akcesoria BMW BMW Leasing BMW Financial Services Kalkulator finansowy Lista życzeń Sklep Oferty BMW Porównaj Sklep BMW Lifestyle Zarezerwuj jazdę próbną Modele BMW serii X BMW serii 8 BMW serii 7 BMW serii 5 BMW serii 4 BMW serii 3 BMW serii 2 BMW serii 1 BMW serii M Samochody koncepcyjne ...,https://www.bmw.pl/pl/fastlane/dealer-locator.html,Znajdź dealera BMW,X5,True,795,198
bmw_396230_chunk_007,Physical Goods Store Regulamin Nota prawna Polityka prywatności Polityka Cookie Akt o usługach cyfrowych GPSR Rozporządzenie UE w sprawie baterii Sitemap,https://www.bmw.pl/pl/fastlane/dealer-locator.html,Znajdź dealera BMW,X5,True,153,38
bmw_555818_chunk_000,Pojazdy elektryczne BMW. Dynamiczne. Komfortowe. W 100% elektryczne. Teraz dostępne w BMW Leasing0% oraz z dopłatądo 40 000 PLNw programie NaszEauto. Przejdź do modeli Dostępne nowe pojazdy Dostępne nowe pojazdy Zalety pojazdów elektrycznych Akumulator i technologia w pojeździe elektrycznym Zasięg s...,https://www.bmw.pl/pl/samochod-elektryczny.html,Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,"X5, i4",True,794,198
bmw_555818_chunk_001,przestronne kombi i w pełni elektryczne SUV-y – oferowany przez nas zasięg elektryczny przybliża do celów w codziennej jeździe i w podróżach. Różnorodność modeli pojazdów elektrycznych BMW. Touring / Limuzyna / Coupé (8) Touring / Limuzyna / Coupé (8) BMW i4 eDrive40 Gran CoupéJUŻ OD 1100 PLN NETTO/...,https://www.bmw.pl/pl/samochod-elektryczny.html,Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,"X5, i4",True,798,199
bmw_555818_chunk_002,W LEASINGU 0%¹⁰ JUŻ OD 1100 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁰ JUŻ OD 1100 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁰ Zasięg elektryczny (WLTP)²506–613 km Zasięg elektryczny (WLTP)² Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ ...,https://www.bmw.pl/pl/samochod-elektryczny.html,Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,"X5, i4",True,797,199
bmw_555818_chunk_003,hZasięg po 10 minutach ładowania o dużej mocy (HPC)⁴141 - 185 kmSkonfigurujPorównaj terazKontynuuj do „Porównaj” BMW i4 M60 xDrive Gran Coupé BMW i4 M60 xDrive Gran Coupé BMW i4 M60 xDrive Gran Coupé DOSTĘPNE W LEASINGU 0%¹¹ DOSTĘPNE W LEASINGU 0%¹¹ DOSTĘPNE W LEASINGU 0%¹¹ Zasięg elektryczny (WLTP)...,https://www.bmw.pl/pl/samochod-elektryczny.html,Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,"X5, i4",True,797,199
bmw_555818_chunk_004,Porównaj teraz BMW i5 eDrive40 LimuzynaJUŻ OD 1580 PLN NETTO/MIES. LUB W LEASINGU 0%¹²Zasięg elektryczny (WLTP)²513–626 kmMin. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 hZasięg po 10 minutach ładowania o dużej mocy (HPC)⁴157 - 211 kmSkonfigurujPorównaj terazKontynuuj do „Porównaj” BM...,https://www.bmw.pl/pl/samochod-elektryczny.html,Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,"X5, i4",True,790,197
bmw_555818_chunk_005,h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴157 - 211 km Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴ 157 - 211 km SkonfigurujPorównaj terazKontynuuj do „Porównaj” Skonfiguruj Porównaj teraz BMW i5 M60 xDrive LimuzynaDOSTĘPNE...,https://www.bmw.pl/pl/samochod-elektryczny.html,Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,"X5, i4",True,792,198
bmw_555818_chunk_006,W LEASINGU 0%¹³ DOSTĘPNE W LEASINGU 0%¹³ Zasięg elektryczny (WLTP)²473–539 km Zasięg elektryczny (WLTP)² Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴145 - 174 km Zasięg ...,https://www.bmw.pl/pl/samochod-elektryczny.html,Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,"X5, i4",True,799,199
bmw_555818_chunk_007,- 204 kmSkonfigurujPorównaj terazKontynuuj do „Porównaj” BMW i5 eDrive40 Touring BMW i5 eDrive40 Touring BMW i5 eDrive40 Touring JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁴ JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁴ JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁴ Zasięg elektryczny (WLTP)²4...,https://www.bmw.pl/pl/samochod-elektryczny.html,Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,"X5, i4",True,795,198
bmw_555818_chunk_008,Porównaj teraz BMW i5 M60 xDrive TouringDOSTĘPNE W LEASINGU 0%¹⁵Zasięg elektryczny (WLTP)²455–522 kmMin. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 hZasięg po 10 minutach ładowania o dużej mocy (HPC)⁴143 - 171 kmSkonfigurujPorównaj terazKontynuuj do „Porównaj” BMW i5 M60 xDrive Tourin...,https://www.bmw.pl/pl/samochod-elektryczny.html,Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,"X5, i4",True,794,198
bmw_555818_chunk_009,o dużej mocy (HPC)⁴143 - 171 km Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴ 143 - 171 km SkonfigurujPorównaj terazKontynuuj do „Porównaj” Skonfiguruj Porównaj teraz BMW i7 xDrive60 LimuzynaJUŻ OD 2450 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁶Zasięg elektryczny (WLTP)²589–624 kmMin. czas ładowania ...,https://www.bmw.pl/pl/samochod-elektryczny.html,Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,"X5, i4",True,783,195
bmw_555818_chunk_010,2450 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁶ Zasięg elektryczny (WLTP)²589–624 km Zasięg elektryczny (WLTP)² Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:34 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴151 - 186 km Zasięg ...,https://www.bmw.pl/pl/samochod-elektryczny.html,Pojazdy elektryczne BMW: przegląd i zalety e-mobilności,"X5, i4",True,433,108
bmw_452443_chunk_000,"Używane pojazdy elektryczne BMW. Z drugiej ręki. Bez kompromisów. BMW iX xDrive40: Zużycie energii w cyklu mieszanym WLTP w kWh/100 km[1]: 21,4 - 19,4; zasięg elektryczny, WLTP w km: 403 - 435 Podane wartości wyznaczono zgodnie z wymaganą procedurą pomiarową WLTP. Rzeczywiste wartości zależą od różn...",https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,796,199
bmw_452443_chunk_001,pytania Używane pojazdy elektryczne Używane pojazdy elektryczne Używane pojazdy elektryczne Używane pojazdy elektryczne To przemawia za używanym pojazdem elektrycznym BMW. Czy opłaca się zakup używanego pojazdu elektrycznego? Czy używane wcześniej akumulatory są w stanie zapewnić dostateczny zasięg ...,https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,799,199
bmw_452443_chunk_002,"kompleksowe badania techniczne potwierdzające jego niezawodność i certyfikat na akumulator. Dowiedz się, dlaczego opłaca Ci się zakup używanego elektrycznego BMW. BMW Premium Selection. Jeśli już używane pojazdy elektryczne, to tylko od nas. Wybierając elektryczny pojazd używany postaw na taki, któr...",https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,794,198
bmw_452443_chunk_003,z jazdy elektrycznej trwała przez długi czas. BMW Premium Selection Używane pojazdy elektryczne BMW i jakość potwierdzona certyfikatem. Gwarancja BMW Premium Selection na okres dwóch lat. Z zakupionym pojazdem używanym automatycznie otrzymujesz gwarancję BMW Premium Selection na okres 24 miesięcy na...,https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,795,198
bmw_452443_chunk_004,"pojazd używany BMW otrzyma certyfikat BMW Premium Selection, musi przejść z wynikiem pozytywnym przeglądy techniczne i wizualne – potwierdzające jego dobry stan i jakość. Akumulator pojazdu elektrycznego jest poddawany szczegółowemu badaniu i wykazuje pojemność resztkową adekwatną do mocy – udokumen...",https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,795,198
bmw_452443_chunk_005,W perspektywie długofalowej oszczędzasz koszty związane z serwisowaniem. Używane też są atrakcyjne. Porównanie pojazdów elektrycznych BMW. Lorem Ipsum 1 (7) Lorem Ipsum 1 (7) BMW iX xDrive40Zasięg elektryczny (WLTP)[2]403 - 435 kmCzas trwania ładowania DC (poziom naładowania 10–80%)[3]0:31 hWydłużen...,https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,797,199
bmw_452443_chunk_006,zasięgu po 10 minutach ładowania o dużej mocy (HPC) w km[4]102 - 133 km Wydłużenie zasięgu po 10 minutach ładowania o dużej mocy (HPC) w km[4] 102 - 133 km Sprawdź dostępność Sprawdź dostępność BMW iX1 eDrive20Zasięg elektryczny (WLTP)[2]431–473 kmCzas trwania ładowania DC (poziom naładowania 10–80%...,https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,797,199
bmw_452443_chunk_007,Wydłużenie zasięgu po 10 minutach ładowania o dużej mocy (HPC) w km[4]132 - 152 km Wydłużenie zasięgu po 10 minutach ładowania o dużej mocy (HPC) w km[4] 132 - 152 km Sprawdź dostępność Sprawdź dostępność BMW i4 eDrive40 Gran CoupéZasięg elektryczny (WLTP)[2]492 - 590 kmCzas trwania ładowania DC (po...,https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,792,198
bmw_452443_chunk_008,h Czas trwania ładowania DC (poziom naładowania 10–80%)[3] Wydłużenie zasięgu po 10 minutach ładowania o dużej mocy (HPC) w km[4]154–197 km Wydłużenie zasięgu po 10 minutach ładowania o dużej mocy (HPC) w km[4] Sprawdź dostępność Sprawdź dostępność BMW i5 eDrive40 LimuzynaZasięg elektryczny (WLTP)[2...,https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,799,199
bmw_452443_chunk_009,naładowania 10–80%)[3]0:30 h Czas trwania ładowania DC (poziom naładowania 10–80%)[3] Wydłużenie zasięgu po 10 minutach ładowania o dużej mocy (HPC) w km[4]157 - 211 km Wydłużenie zasięgu po 10 minutach ładowania o dużej mocy (HPC) w km[4] 157 - 211 km Sprawdź dostępność Sprawdź dostępność BMW i5 eD...,https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,799,199
bmw_452443_chunk_010,Czas trwania ładowania DC (poziom naładowania 10–80%)[3]0:30 h Czas trwania ładowania DC (poziom naładowania 10–80%)[3] Wydłużenie zasięgu po 10 minutach ładowania o dużej mocy (HPC) w km[4]149 - 204 km Wydłużenie zasięgu po 10 minutach ładowania o dużej mocy (HPC) w km[4] 149 - 204 km Sprawdź dostę...,https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,796,199
bmw_452443_chunk_011,km Zasięg elektryczny (WLTP)[2] Czas trwania ładowania DC (poziom naładowania 10–80%)[3]0:34 h Czas trwania ładowania DC (poziom naładowania 10–80%)[3] Wydłużenie zasięgu po 10 minutach ładowania o dużej mocy (HPC)[4]151 - 186 km Wydłużenie zasięgu po 10 minutach ładowania o dużej mocy (HPC)[4] 151 ...,https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,791,197
bmw_452443_chunk_012,km Zasięg elektryczny (WLTP)[2] Czas trwania ładowania DC (poziom naładowania 10–80%)[3]0:29 h Czas trwania ładowania DC (poziom naładowania 10–80%)[3] Wydłużenie zasięgu po 10 minutach ładowania o dużej mocy (HPC) w km[4]125 - 140 km Wydłużenie zasięgu po 10 minutach ładowania o dużej mocy (HPC) w ...,https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,796,199
bmw_452443_chunk_013,"pogodowych, włączonych odbiorników energii (w tym klimatyzacji), ogumienia, stanu starzenia akumulatora. BMW iX1 eDrive20: Zużycie energii w cyklu mieszanym WLTP w kWh/100 km[1]: 17,1–15,5; zasięg elektryczny, WLTP w km: 431–473 Podane wartości wyznaczono zgodnie z wymaganą procedurą pomiarową WLTP....",https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,796,199
bmw_452443_chunk_014,"wyznaczono zgodnie z wymaganą procedurą pomiarową WLTP. Rzeczywiste wartości zależą od różnych czynników, np. obciążenia, stylu jazdy, trasy, warunków pogodowych, włączonych odbiorników energii (w tym klimatyzacji), ogumienia, stanu starzenia akumulatora. BMW i5 eDrive40 Limuzyna: Zużycie energii w ...",https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,797,199
bmw_452443_chunk_015,"BMW i5 eDrive40 Touring: Zużycie energii w cyklu mieszanym WLTP w kWh/100 km[1]: 18,6–15,4; zasięg elektryczny, WLTP w km: 495–602 Podane wartości wyznaczono zgodnie z wymaganą procedurą pomiarową WLTP. Rzeczywiste wartości zależą od różnych czynników, np. obciążenia, stylu jazdy, trasy, warunków po...",https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,793,198
bmw_452443_chunk_016,"czynników, np. obciążenia, stylu jazdy, trasy, warunków pogodowych, włączonych odbiorników energii (w tym klimatyzacji), ogumienia, stanu starzenia akumulatora. BMW iX2 xDrive30: Zużycie energii w cyklu mieszanym WLTP w kWh/100 km[1]: 17,7–16,3; zasięg elektryczny, WLTP w km: 418–449 Podane wartości...",https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,798,199
bmw_452443_chunk_017,"on nie tylko prawdziwą atrakcją, lecz również pionierem w dziedzinie miejskiej mobilności. Droga do pracy, czy też przemierzanie ulic miasta – BMW i3 oferuje radość z jazdy bez kompromisów. Zobacz, jak fascynująca może być mobilność elektryczna. Sprawdź dostępność Przykład leasingu używanego pojazdu...",https://www.bmw.pl/pl/samochod-elektryczny/used-electric-cars.html,Używane pojazdy elektryczne BMW | Sprawdzona gwarancja producenta,"i4, iX, X1",True,319,79
bmw_324634_chunk_000,"Zalety pojazdów elektrycznych. Planowanie kosztów. Korzyści w codziennym życiu. Pozytywne skutki dla środowiska. BMW iX xDrive60: zużycie energii w cyklu mieszanym WLTP, w kWh/100 km¹: 21–17,9; zasięg elektryczny, WLTP w km²: 597–701 Podane wartości wyznaczono zgodnie z wymaganą procedurą pomiarową ...",https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,798,199
bmw_324634_chunk_001,"do modeli Zalety ekonomiczne pojazdów elektrycznych. Pojazdy elektryczne to już nie tylko inwestycja w przyszłość, ale realna alternatywa dostępna tu i teraz. Oferują szereg zalet, które z każdą kolejną generacją zasługują na coraz większą uwagę. Choć cena zakupu pojazdu elektrycznego jest wyższa w ...",https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,797,199
bmw_324634_chunk_002,"zapłonowe. Nie ma konieczności wymiany oleju silnikowego. Elektryczne jednostki napędowe wymagają z reguły mniej przeglądów w okresie eksploatacji. Więcej o kosztach Dopłaty jako dofinansowanie. W ramach transformacji energetycznej państwo oferuje zachęty finansowe, aby zachęcić do wymiany starych s...",https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,797,199
bmw_324634_chunk_003,"są zwolnione z podatku od pojazdów do dnia 31 grudnia 2030 roku. Leasing, finansowanie, usługi i ubezpieczenie. Twój nowy pojazd elektryczny jest na wyciągnięcie ręki. Skorzystaj z oferty leasingu i finansowania na miarę potrzeb, rozszerzając ją o atrakcyjne usługi i ubezpieczenia w pakiecie.All in....",https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,798,199
bmw_324634_chunk_004,"mniej lub w ogóle nie ponosi się opłat. Większa zwinność. Ponieważ napędy elektryczne reagują znacznie szybciej niż silniki spalinowe oraz nie mają skrzyni biegów, przyspieszenie następuje natychmiast. W pojazdach elektrycznych BMW to przyspieszenie jest nawet zazwyczaj większe niż w pojazdach z nap...",https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,794,198
bmw_324634_chunk_005,pod kątem ładowania automatycznie wyszukuje najlepsze i najszybsze opcje ładowania na trasie. Na dłuższych trasach możesz bardzo szybko ładować swój elektryczny samochód na stacjach ładowania wysokiej mocy. Więcej o ładowaniu w miejscach publicznych Ładowanie w domu bez stresu. Wielką zaletą pojazdó...,https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,793,198
bmw_324634_chunk_006,został zaprojektowany z największą starannością. Pozytywny wpływ na trwałość akumulatora samochodu elektrycznego mają zwyczaje kierowcy związane z użytkowaniem. Chodzi na przykład o utrzymywanie poziomu naładowania w zalecanym zakresie 10–80%. Inteligentne zarządzanie energią cieplną doprowadza go d...,https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,797,199
bmw_324634_chunk_007,"Co więcej, dla takich pojazdów mogą być przewidziane dodatkowe udogodnienia. Pojazdy elektryczne, a środowisko. Lepszy bilans CO₂. Zależnie od ładowanego miksu energetycznego i przebiegu pojazdy elektryczne mogą odznaczać się znacznie lepszym bilansem CO₂ na przestrzeni całego okresu eksploatacji od...",https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,798,199
bmw_324634_chunk_008,"BMW odbywa się głównie w zewnętrznych zakładach recyklingu na skalę przemysłową zgodnie ze stanem techniki. Wskaźniki odzysku zależą od materiału i procesu. Będą one prawdopodobnie stopniowo rosły w związku z optymalizacjami. Nasz dział rozwoju pracuje obecnie nad tym, aby odzyskiwać z ogniw akumula...",https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,790,197
bmw_324634_chunk_009,"Rekuperacja w pojeździe elektrycznym. Rekuperacja to proces odzysku energii podczas hamowania. W tym mechanizmie energia kinetyczna tracona w trakcie hamowania jest przekształcana na energię elektryczną. W zależności od stylu jazdy i profilu trasy, rekuperacja może wydłużyć zasięg pojazdu elektryczn...",https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,798,199
bmw_324634_chunk_010,"np. obciążenia, stylu jazdy, trasy, warunków pogodowych, włączonych odbiorników energii (w tym klimatyzacji), ogumienia, stanu starzenia akumulatora. Współczynnik sprawności jest wyższy. Wysoka sprawność elektrycznego układu napędowego, w raz z akumulatorem litowym pozwala obecnej generacji BMW na o...",https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,799,199
bmw_324634_chunk_011,energii podczas jazdy jest marnowane na wytworzenie ciepła. Współczynnik sprawności silnika spalinowego wynosi w porównywalnych warunkach około 33%. Pytania i odpowiedzi dotyczące zalet pojazdów elektrycznych. Jakie pojazdy mechaniczne mogą wjeżdżać w oznakowane strefy czystego transportu? Jakie poj...,https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,794,198
bmw_324634_chunk_012,"obowiązujące w danej strefie, ponieważ nie są one ujednolicone i w każdym państwie, a nawet mieście mogą być inne. Jakie zalety mają pojazdy elektryczne? Jakie zalety mają pojazdy elektryczne? Pojazd elektryczny odznacza się różnorakimi zaletami, od planowania kosztów przez korzyści w codziennym życ...",https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,795,198
bmw_324634_chunk_013,"środowisko, najważniejsze jest to, że pojazdy elektryczne nie wywołują lokalnie żadnych emisji. Jeśli do ładowania używany jest prąd z odnawialnych źródeł energii, niższy jest ślad CO₂ w fazie eksploatacji. Zasięg pojazdu elektrycznego z naładowanym akumulatorem zbliża się do zasięgu porównywalnego ...",https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,799,199
bmw_324634_chunk_014,"aby jakość powietrza była lepsza. Zazwyczaj takie miejsca parkingowe wyznaczone są przy stacjach ładowania pojazdów elektrycznych, aby można je było ładować w trakcie postoju. Co to są pojazdy bezemisyjne? Co to są pojazdy bezemisyjne? Terminem tym określa się pojazdy, które w przeciwieństwie do sil...",https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,798,199
bmw_324634_chunk_015,"wysokonapięciowego. Zmienia się to jednak podczas jazdy, ponieważ pojazdy elektryczne nie wytwarzają lokalnych emisji, a ich pośrednie emisje zależą od miksu energetycznego. Im więcej ekoprądu używane jest do ładowania akumulatora, tym lepszy jest bilans CO₂ od porównywalnego pojazdu z silnikiem spa...",https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,796,199
bmw_324634_chunk_016,"ładowania na trasie. Więcej o zasięgu W 100% elektryczne. Dynamiczna, wygodna i lokalnie bezemisyjna jazda. Nasze pojazdy o napędzie akumulatorowym imponują najnowocześniejszym napędem i dużym zasięgiem. Więcej o pojazdach elektrycznych Hybryda plug-in: Elastyczność w podróży. Hybrydy plug-in BMW łą...",https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,790,197
bmw_324634_chunk_017,"21–17,9; zasięg elektryczny, WLTP w km: 597–701 BMW i5 M60 xDrive Limuzyna²: zużycie energii w cyklu mieszanym WLTP, w kWh/100 km¹: 19,5–17,1; zasięg elektryczny, WLTP w km: 473–539 ¹ Oficjalne dane dotyczące zużycia paliwa, emisji CO₂, zużycia energii elektrycznej i zasięgu elektrycznego zostały ok...",https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,793,198
